Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Pos_0uL,Luca140818_lipid_Pos_co_culture_1,Luca140818_lipid_Pos_co_culture_2,Luca140818_lipid_Pos_co_culture_3,Luca140818_lipid_Pos_co_culture_4,Luca140818_lipid_Pos_co_culture_5,Luca140818_lipid_Pos_hela_1,Luca140818_lipid_Pos_hela_2,Luca140818_lipid_Pos_hela_3,Luca140818_lipid_Pos_hela_4,Luca140818_lipid_Pos_hela_5,Luca140818_lipid_Pos_nih_1,Luca140818_lipid_Pos_nih_2,Luca140818_lipid_Pos_nih_3,Luca140818_lipid_Pos_nih_4,Luca140818_lipid_Pos_nih_5
12736,12.338,742.53357,PE 36:3|PE 18:1_18:2,[M+H]+,ion correlated with 12734,0.75,True,9.35,742.53809,C41H76NO8P,PE,GKAFCSRKMWFPSJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,93.2,15.5,68.6,100,6521.54,Luca140818_lipid_Pos_hela_2,742.53424:202043152 743.53759:103523632 744.54095:31957074,53.03836:23382 55.05396:752466 57.06947:297826 60.08017:61383 65.03781:73576 67.05374:2216104 69.06889:1409827 71.04832:77301 71.08482:161494 79.05374:703693 81.06902:3120934 83.04877:54765 83.0847:1256794 85.06385:142627 85.10052:98836 86.09591:502818 91.05257:306778 93.06886:1065550 95.04855:56352 95.08459:2880954 97.06397:188054 97.10027:783320 98.9833:27673 99.07958:62320 104.10625:29867 105.06923:203968 107.08479:634715 109.10068:1232173 111.07941:93481 111.11611:260279 113.09534:66610 119.08451:186643 121.10091:883815 123.11673:508014 124.9991:336143 125.09588:64009 125.13172:22597 127.11066:22645 133.09995:279189 135.11665:694561 137.13243:237626 147.11577:104900 149.13028:259011 151.14583:93811 153.12689:81617 161.13104:125030 163.14677:186454 165.16187:70662 175.14679:112917 184.07347:1857997 189.16092:27649 245.23473:30266 247.25058:96250 263.24014:148157 265.25711:238040 306.27701:225046 308.29523:180749 337.27261:81894 339.28659:174813 601.51239:1060885,8256,101438712,96260216,135112992,113434256,114304736,161170192,202043152,210602704,216114608,270400672,7768962,8748647,9631526,9822235,7128468
13323,11.219,762.50421,PE 38:7,[M+H]+,ion correlated with 11588; ion correlated with 13322; adduct linked to 13848_[M+Na]+; adduct linked to 21321_[2M+H]+,0.438,True,8.54,762.50677,C43H72NO8P,PE,PMUXXFUNXMXIFC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCC=CCCCCCC,420,True,True,True,,False,False,null,null,81.4,94.6,4.9,64.2,100,698.04,Luca140818_lipid_Pos_co_culture_3,762.50439:26820424 763.50774:17129124 764.5111:3405970,53.03833:15530 55.05394:150307 57.06942:50558 60.08014:24622 61.01006:5136 65.03778:17744 67.0537:384760 68.1695:7159 68.17271:12513 69.06938:284390 71.04829:14100 71.07215:18388 71.08477:31919 73.04597:70838 77.03812:7695 79.02033:5033 79.05363:341019 81.06898:431464 83.0487:28747 83.08461:210495 85.06401:18228 85.10049:14791 86.09579:158834 88.03851:7192 91.05299:279041 92.05596:8515 93.05351:7994 93.06884:371136 95.04842:58197 95.08451:394425 97.06386:47143 97.10024:142996 98.98325:24187 99.07954:18419 103.05327:6004 104.10519:12700 105.04366:16136 105.06923:207775 107.08473:197069 109.0639:9389 109.10059:147922 111.07936:21923 111.11598:57932 115.05315:15026 116.06059:4862 117.06924:169600 119.08484:157492 121.10082:213829 122.10448:5019 123.11655:57133 124.99884:102122 125.13166:5641 128.06065:12755 129.06992:71775 130.07761:6839 131.08534:187705 133.10121:72119 135.11661:147916 137.13193:35880 141.06914:16971 142.07639:8409 143.08415:49125 145.10017:82070 147.11606:29071 149.04376:34560 149.13191:37959 153.12503:5664 155.08479:17066 157.09952:38513 158.10921:5378 159.11499:57981 161.13147:23099 163.14659:17557 167.05415:167664 167.08511:4931 168.05423:9133 169.1002:28041 171.11636:29032 173.13264:19854 177.16258:4785 181.10115:6148 183.11784:6616 184.07332:654285 185.07491:22920 185.13225:6615 186.07727:7620 197.13121:6071 199.14711:8097 201.16431:14770 219.22134:23198 221.09593:6380 225.05493:49202 226.0549:15678 227.05437:6482 237.23129:51269 239.10399:42429 268.98416:16864 270.98288:4929 280.26813:34684 283.03351:17922 285.01126:46217 286.01068:5328 287.01352:15797 299.05997:61842 300.06332:23496 301.06174:7144 311.25867:37857 344.97577:18276 354.27631:27131 355.06842:16648 356.06693:7746 359.02286:34644 360.02554:8723 361.02554:4769 385.2688:6578 402.96445:4710 418.98764:36142 460.94681:18038 478.95648:17102 518.93054:20768 534.97076:56230 536.93445:7508 552.98175:7136 564.51782:4760 577.51154:18545 621.48596:104226 704.60291:4743,0,17583226,20666290,26820424,26503942,23753484,22880936,27065500,28632744,32542644,35610436,8790882,9594894,10264977,8230344,7182408
14811,13.937,830.66003,PE 42:1|PE 24:0_18:1,[M+H]+,,0.812,True,13.18,830.66333,C47H92NO8P,PE,HZQGLAQCNUAUPN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.6,20.3,68.8,100,216.45,Luca140818_lipid_Pos_co_culture_1,830.66003:5854075 831.66338:7282091 832.66674:956177,60.0806:6682 67.05364:143931 69.06935:177138 71.0483:4980 71.08463:187225 73.04594:22391 79.0535:42621 81.06892:233461 83.08458:192299 85.06402:7046 85.10039:137012 86.09588:42263 87.09878:3016 91.05649:64987 93.06876:63788 95.08447:298507 97.06396:6571 97.10013:162144 97.92137:6675 98.98327:3695 99.07955:5518 99.11605:10224 107.08456:47258 109.10051:167060 111.07938:4448 111.11595:66566 121.10068:85914 123.11654:63865 124.9987:25069 125.13168:16165 127.11063:2876 135.11647:77239 137.13213:25118 149.04399:3403 149.13193:29537 151.14754:15938 153.12685:4909 155.00974:5261 163.14662:11145 165.16383:13658 167.05435:33561 167.14252:3761 179.17706:3551 184.07326:169590 185.07506:28179 186.0773:12540 225.05565:4740 239.10704:4083 247.2505:17725 249.43326:3089 262.0896:2902 265.25668:45390 296.08026:2881 299.065:6276 308.29459:63711 339.28543:17483 344.97583:13967 351.35971:4785 394.40292:20307 418.98792:14252 425.39783:17989 442.68643:3440 448.81912:3297 478.95654:4676 534.96906:5498 689.64355:175633,0,5854075,4757432,5306726,5816990,6531624,5225412,5114204,5320078,6623592,5144304,1159703,1912544,2206784,2476225,1850930
15196,11.066,852.55579,PI 34:2,[M+NH4]+,adduct linked to 15250_[M+Na]+; adduct linked to 14925_[M+H]+,0.562,True,8.25,852.55969,C43H79O13P,PI,YHPPEKFMAUATQU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCC=CCC=CCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCC,410,True,True,True,,False,False,null,null,95.8,94,8.6,69.8,100,290.3,Luca140818_lipid_Pos_hela_5,852.55579:12276480 853.55914:12345106 854.5625:6603040,67.05369:79953 67.4408:11671 67.44447:20561 69.06889:110168 71.08469:5662 73.04594:110037 74.04565:4850 75.04263:4554 79.0197:6238 79.0536:31869 81.06897:136269 83.08466:98658 86.0951:4570 91.0563:455072 92.056:17687 93.03567:4121 93.05381:30232 93.06876:62441 95.08451:134374 97.06399:6352 97.1002:70165 99.07958:6045 107.08483:44736 109.06718:5516 109.10056:61189 111.07941:5381 111.11608:26947 114.07268:5712 121.10088:80554 123.1155:23185 135.11656:73790 137.13255:7884 149.04404:6055 149.13037:20660 151.14581:5875 153.12509:4532 163.14665:13317 167.05423:93921 168.05637:17899 169.05064:16844 184.07318:36398 219.22144:4791 223.07649:28972 225.05559:76945 226.05501:22272 227.05122:17101 237.23141:24348 239.10361:12603 265.25735:19945 267.00342:16249 268.98425:22931 269.98297:8280 270.983:15211 281.0567:4645 283.0336:16468 284.03445:6540 285.01251:148309 286.01068:47692 287.00925:50418 299.06052:125248 300.06281:51558 301.06143:58089 303.01871:20875 304.02185:7020 305.01993:4867 339.28552:6642 342.99701:12379 345.97485:3913 355.0683:59825 356.06546:33188 357.06372:37641 359.02283:54082 360.02548:33911 361.02481:44660 375.07477:6485 575.50397:116910,0,972922,3829020,3132100,2053665,2568905,3572958,2715769,145306,5023086,12276480,71927,93323,0,34055,34128
15634,12.514,882.59583,PI 36:1,[M+NH4]+,adduct linked to 15401_[M+H]+,0.625,True,9.01,882.60663,C45H85O13P,PI,SPFSVYBWYURCSU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCC,410,True,True,True,,False,False,null,null,89.5,90.8,13.3,69.9,100,639.79,Luca140818_lipid_Pos_hela_2,882.59961:6313270 883.60296:2438082 884.60632:0,67.05372:15446 69.0695:19071 71.08471:16309 73.04603:28754 75.89462:2444 81.06893:26006 83.08457:24357 85.10054:12105 91.05634:115157 92.05602:6105 93.05357:13980 93.0689:4175 95.08447:37734 97.1003:13049 109.10013:19315 111.11609:11669 121.10098:10959 123.11678:6386 125.56705:2502 127.0509:2545 133.5791:2790 134.5213:2688 135.11525:4566 149.04407:4882 167.05415:37651 168.05434:11417 169.05067:11572 225.05577:13241 227.26886:2654 239.10716:3976 239.91936:2661 241.10458:4923 279.42807:2661 283.03821:2812 285.0087:4555 287.00909:2793 294.69833:2782 299.06024:6522 300.06351:4068 336.56287:3319 344.97598:6364 345.97491:5070 346.97208:5013 359.0235:3259 605.54791:25670 655.90411:4802,0,2377901,7649808,7922311,5404823,5821406,5493848,6313270,5319212,9371733,19102810,0,0,0,0,0
15600,11.877,880.58472,PI 36:2,[M+NH4]+,adduct linked to 15356_[M+H]+,0.875,True,8.66,880.591,C45H83O13P,PI,MTZOYTZXXAANDJ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCC=CCC=CCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCC,410,True,True,True,,False,False,null,null,96,92.2,15.6,69.9,100,705.08,Luca140818_lipid_Pos_co_culture_1,880.58667:4257368 881.59002:1996494 882.59338:0,67.0537:9225 69.06889:20602 70.00393:2622 73.04594:16940 79.05368:2995 81.06899:25017 83.08462:19473 86.09509:2419 91.0564:89950 92.05599:3694 93.06886:10007 95.08466:36589 97.10027:13995 97.93057:8248 107.08479:5857 109.10067:16798 111.11605:5784 121.10093:17116 128.12395:2915 135.1152:11756 149.04401:6428 167.05444:59099 168.05635:4372 225.05568:6457 228.60486:3941 228.62453:4524 239.10707:5602 246.7755:2765 265.25732:5088 267.00339:3026 285.01318:3193 288.51382:3041 299.06015:3897 304.63116:2685 344.97586:13805 385.21155:2793 387.22745:2813 402.96457:2699 534.96912:3212 603.52838:27073,0,4257368,10076231,10567025,6011104,7975502,8474095,9612572,6803408,18209496,28332762,764560,714865,347151,727015,59528
15987,12.289,906.60828,PI 38:3,[M+NH4]+,adduct linked to 15721_[M+H]+; adduct linked to 15724_[M+H]+; adduct linked to 15726_[M+H]+,0.562,True,8.68,906.60663,C47H85O13P,PI,NPWRWGXDFKJOGR-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC=CCC=CCC=CCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCC,410,True,True,True,,False,False,null,null,98.9,89.6,5.7,70,100,143.76,Luca140818_lipid_Pos_nih_4,906.60828:3482590 907.61163:1710643 908.61499:1787174,67.0537:16214 69.06886:9203 69.23469:3067 71.08461:20432 73.04598:40810 79.05369:15533 79.31033:2733 81.06912:20973 83.08467:6210 85.10052:12629 88.07459:5251 91.05647:150946 93.05354:4654 93.06888:24729 95.08457:30522 97.06398:4967 97.10028:6361 97.23929:2865 107.08479:6253 109.10068:13078 111.11605:3238 114.07267:4471 121.10094:10719 123.11545:4961 131.084:3574 145.10049:3293 149.04402:13721 167.05429:73688 168.05635:5268 169.05063:4320 225.05569:11049 239.10358:13476 251.00638:2986 267.00342:2853 268.98425:2901 270.7504:2913 283.0336:4656 285.01318:3164 299.06015:5173 341.30435:36581 344.97598:24874 345.97482:4045 346.97195:5484 359.02341:4500 362.46143:3689 402.9646:5678 418.98801:12247 460.94696:3437 461.95306:3545 462.94354:3875 596.93201:5500 629.54266:15236 730.89984:4750 899.98639:3569,0,313109,2130019,3110720,1753527,1568140,564996,254453,431624,2572559,3413377,1744999,1386318,1096610,3482590,242405
15944,11.922,904.586,PI 38:4,[M+NH4]+,adduct linked to 15684_[M+H]+,0.938,True,8.45,904.591,C47H83O13P,PI,DLTKHZSJDRZTDM-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCC,410,True,True,True,,False,False,null,null,98,91,4.2,70,100,1833.62,Luca140818_lipid_Pos_hela_2,904.58856:2902156 905.59191:2803932 906.59527:0,64.93247:2483 65.98438:2651 67.05372:14824 67.33953:25738 69.06889:4242 71.08471:16064 73.046:24137 79.05305:10905 81.06898:21435 83.08469:10135 85.10054:5912 91.05677:99452 93.0689:12023 95.0845:26845 97.1003:5929 105.06927:15937 107.08482:3264 109.10071:15134 114.07271:4491 117.06938:4978 119.08495:13987 120.73143:2925 123.11678:3368 131.08546:3768 133.10005:13056 149.04407:10850 161.13158:2822 167.05421:50353 203.18515:4310 217.43753:2933 225.05576:15084 236.91985:2478 239.10365:12465 262.52087:2875 283.03369:4613 299.06024:6344 341.30313:28067 344.97598:27504 418.99625:12941 460.94711:17235 478.95679:4797 517.23065:2667 534.9693:5847 594.93127:14993 627.52496:10443 727.05414:3363 728.9173:5100,0,5161862,16034741,18829666,8595641,12532261,3113005,2902156,2624298,6058412,10846037,36208920,29934788,25482360,31111180,15591607
11296,11.21,677.56024,SM 32:0;O2,[M+H]+,,0.188,True,8.81,677.5592,C37H77N2O6P,SM,MCCRWVNDSLPCEX-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC)CCCCCCCCCCCCCCCCCCC,420,True,True,True,,False,False,null,null,81.5,95.6,70.5,49.6,83.3,203.97,Luca140818_lipid_Pos_nih_3,677.56024:3103098 678.56359:1217902 679.56695:0,58.45855:2144 60.08027:29316 69.24289:3188 71.07218:8694 73.04594:3996 86.09518:174252 91.05638:16747 93.0527:2607 98.98329:10212 101.53709:2134 104.1063:15515 120.60944:2046 124.99915:111530 156.3347:2934 157.6107:2171 163.39006:2225 167.05444:2302 172.3893:2020 184.07356:820561 185.07498:10964 232.8161:2254 301.06186:2565 329.86462:2331 357.06976:3115 419.58249:2460 448.45865:2303,7192,5951064,8639265,11356424,11053178,9820295,7132031,7882934,9973597,9655777,14710052,3518759,2030188,3103098,3352619,2139603
11263,10.864,675.54193,SM 32:1;O2|SM 18:1;O2/14:0,[M+H]+,ion correlated with 11262; adduct linked to 20107_[2M+H]+,0.875,True,8.38,675.54358,C37H75N2O6P,SM,KYICBZWZQPCUMO-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,96.2,95.3,68,49.7,100,2226.28,Luca140818_lipid_Pos_hela_1,675.54248:266225440 676.54583:114369760 677.54919:39224392,51.92549:3048 60.08026:63109 71.07216:22719 73.04596:14819 86.09589:372815 91.05636:57146 92.05602:5150 93.03569:3679 98.98331:15543 104.10635:36766 124.99908:244846 143.00952:2990 149.04233:3205 167.05466:22659 168.05432:5136 184.07359:1580608 223.07695:3922 225.05612:20125 226.05504:9027 227.05127:9909 264.27255:4757 287.00906:4647 299.06021:10709 300.06351:8834 301.05698:11089 302.06036:5327 361.02576:3455 675.73444:10395,0,265061120,349938304,460325280,436642944,381144352,266225440,375668352,390341728,428589824,433191232,174688368,141579856,145343488,153776272,102850632
11229,10.134,673.52252,SM 32:2;O2|SM 15:0;O2/17:2,[M+H]+,adduct linked to 11644_[M+Na]+,0.938,True,8.17,673.52789,C37H73N2O6P,SM,KTXRXIWQOSUTGN-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCCCCC)CCCCCCCC=CCC=CCCCC,410,True,True,True,,False,False,null,null,88.6,97,41,49.8,100,305.99,Luca140818_lipid_Pos_hela_5,673.52423:14699975 674.52758:5905549 675.53094:1758488,60.08032:26597 69.24945:4193 70.06399:3351 71.07219:12497 73.04595:2957 83.08469:2484 86.09518:164131 91.05645:16615 95.0846:3103 98.9833:5071 104.10625:14321 124.99914:110978 146.98045:2832 149.16321:3145 167.05446:4471 184.07359:647094 196.20518:9202 224.24748:52394 226.26471:4941 230.03116:2632 237.24184:4919 249.23898:49955 252.27425:28490 253.27036:24921 265.26965:4541 277.26535:29123 281.29822:5049 448.45871:11997 460.46054:25689 476.49203:36821 480.50156:2587 488.49332:64763 645.60602:3431,10755,10312374,16260421,18060338,17812094,19265908,10308613,13095430,17160716,15313941,14699975,9296495,6970186,7203283,8079605,6227195
11529,11.338,689.55438,SM 33:1;O2|SM 17:1;O2/16:0,[M+H]+,adduct linked to 12035_[M+Na]+,0.938,True,8.58,689.5592,C38H77N2O6P,SM,RXLZIONNUYYHHW-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCC)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,88.8,94.3,64.5,49.3,100,1414.82,Luca140818_lipid_Pos_co_culture_4,689.55475:119104416 690.5581:48911952 691.56146:10712254,55.05388:37507 56.04905:11171 58.06496:24036 60.08019:360824 67.05367:72818 68.05699:11131 69.06944:91488 71.07213:141290 73.04596:201114 74.04561:28291 75.04259:29025 79.05366:27690 81.06896:107502 82.07246:16095 83.08466:85648 86.09582:2200215 91.05633:606244 92.05501:54396 93.05356:114680 93.06873:61681 95.08457:97260 96.08801:12284 97.10023:42545 97.9287:20342 98.98325:111816 104.10622:182277 107.08474:40783 109.10063:40629 111.116:33987 114.07262:10757 121.10084:57128 122.10447:15073 123.11539:23220 124.99899:1401422 135.11693:47737 136.12057:24423 137.13249:10259 143.00943:13948 149.04396:35295 167.05443:147342 168.0558:61160 169.04997:63061 184.07353:8652011 223.07364:26071 224.07565:12676 225.05493:87591 226.05428:55171 227.05112:37565 237.23129:11809 239.10349:10739 241.10086:10065 250.26106:32210 268.98413:8743 280.26715:30159 285.01031:74808 286.01523:38663 287.00818:66149 288.00769:24107 299.06116:71881 300.06342:68321 301.06189:69902 302.06018:37178 344.98788:11783 356.06689:14147 357.0632:25559 358.06372:14071 359.02325:10338 361.02551:31252 362.0231:15777 420.99625:10924 421.98944:9767 548.47205:79897,0,83475920,104106912,130357832,119104416,133861048,76441736,88462936,108528232,119999272,178166784,55349328,54974240,54657676,70372752,43399656
11912,12.165,705.58942,SM 34:0;O2,[M+H]+,ion correlated with 12956; ion correlated with 11911; ion correlated with 12685,0.688,True,9.41,705.59052,C39H81N2O6P,SM,JIOJUELCHJZSCJ-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)CCCCCCCCC)CCCCCCCCCCCCCCCCCCCCC,420,True,True,True,,False,False,null,null,81.5,94.3,68.3,48.8,83.3,2091.91,Luca140818_lipid_Pos_nih_2,705.59009:31475000 706.59344:14249536 707.5968:5581219,56.04906:10528 58.06497:11120 60.08017:133838 71.07217:49143 73.04593:3093 86.0958:849597 87.09856:23743 91.05616:23676 97.93056:5509 98.98319:46268 104.10616:83625 105.10907:2911 124.99895:556858 126.00189:3467 167.05441:5624 184.07344:3533366 185.07507:105736 186.0773:15306 200.22581:2795 227.22002:5777 395.36246:2955 536.89917:2915 640.25549:2810,0,58594704,56475708,76939496,78122896,75540464,52548316,60598960,79166368,73473568,93320824,30288214,31475000,33675212,35950176,26265704
12164,12.269,717.58826,SM 35:1;O2|SM 18:1;O2/17:0,[M+H]+,,0.938,True,9.17,717.59052,C40H81N2O6P,SM,YMQZQHIESOAPQH-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,93.8,92.8,62.3,48.4,100,2522.61,Luca140818_lipid_Pos_nih_5,717.58813:39015836 718.59148:22014448 719.59484:5835332,55.05387:46845 56.04906:6431 57.06937:26629 58.06496:11481 60.08019:142268 67.05368:80810 68.057:11448 69.06938:76204 70.0723:5980 71.07207:60690 71.08466:16523 79.0536:29019 81.06895:112256 82.07243:23010 83.08466:107220 84.08792:16179 85.10049:11970 86.09583:947360 91.05664:20249 93.06877:54087 94.07249:4896 95.08452:106483 96.08801:16738 97.10016:53911 98.98324:46731 99.07954:6445 104.10612:88326 107.08489:25061 108.08823:5917 109.10046:46053 110.10306:6048 111.07936:10295 111.11602:12224 121.10084:67792 122.10448:15959 123.11541:17609 124.999:599854 125.09583:6917 135.1165:49235 136.11909:14561 137.13251:7010 149.13031:15016 167.0544:5056 184.07355:3880992 185.0773:12816 219.22136:4399 237.23132:5418 238.23265:5388 264.2724:11802 280.26718:12360 281.26678:5880 339.2854:5728 576.50189:66284,0,66308564,78505288,92620528,93622400,86912784,53394848,65580416,72714200,75965944,81658848,43450516,45926396,54125852,64175756,39015836
12101,11.51,715.56812,SM 35:2;O2|SM 18:2;O2/17:0,[M+H]+,,0.938,True,8.81,715.57489,C40H79N2O6P,SM,AQFJEWLOACFBQN-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCC=CCCCCCCCCC)CCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,82.3,94.5,62.1,48.5,100,305.24,Luca140818_lipid_Pos_co_culture_3,715.56836:16133203 716.57171:6681836 717.57507:1710299,55.05389:40991 56.04905:5415 57.0694:18485 58.06496:5854 60.08015:162179 67.05368:117214 68.05699:12458 69.06934:73072 70.0723:6727 71.07218:55848 71.08466:6612 73.04591:15063 79.05361:35039 81.06893:165384 82.0723:23216 83.08459:58832 84.08791:6797 86.09579:938211 87.09875:5201 91.05672:55542 92.05595:5522 93.06882:50553 94.07249:4948 95.08447:122263 96.08792:25032 97.06394:10856 97.10003:36399 98.10359:11937 98.98309:50358 99.07953:4992 104.1061:81550 107.08478:27419 108.08822:10567 109.10055:50096 110.10305:11442 111.07935:4348 111.116:17007 119.08486:6481 121.10077:46440 122.10447:12745 123.11684:29496 124.99895:593783 133.10141:6354 135.1165:32103 136.12059:10615 137.13249:15424 146.98038:14390 147.11569:5256 149.04396:4244 149.13029:16509 150.13556:3774 153.12502:5391 163.14658:5547 167.0546:24187 169.05055:3806 184.07344:3757969 185.0751:27638 219.22133:4792 227.40199:6058 237.23131:10790 245.23459:4048 262.25864:12155 264.24792:3659 280.26715:4876 574.48553:69643,0,10538633,13051275,16133203,16246463,16699276,8816564,10314352,13227942,13080818,14391699,6074125,7292498,8114866,7136638,6560840
12508,12.616,731.60236,SM 36:1;O2|SM 18:1;O2/18:0,[M+H]+,,0.938,True,9.72,731.6062,C41H83N2O6P,SM,LKQLRGMMMAHREN-UHFFFAOYSA-N,O=C(NC(COP(=O)([O-])OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,92.5,93.7,67.2,48,100,7977.24,Luca140818_lipid_Pos_nih_2,731.60291:64167328 732.60626:34884004 733.60962:9967395,56.04905:7160 58.06496:10937 59.07258:3823 60.08014:257076 67.05367:3811 69.06938:12991 71.07218:87589 73.04587:41195 75.04321:4269 81.06897:16359 83.08464:14537 86.0958:1593701 91.05628:191967 92.05596:16675 93.03563:4112 93.05345:32101 93.06884:6972 95.08455:16763 97.92135:9346 98.98319:100949 104.10611:143030 107.08475:4143 109.10064:4412 114.07263:3762 121.10089:4760 124.99896:1068340 135.11665:6272 143.00945:12390 149.04391:27686 151.04005:6121 167.05417:104360 168.0542:25846 169.0499:38900 170.05159:4392 184.07346:6177782 185.0558:5663 185.07491:25775 225.05562:4852 227.05113:5006 237.08928:7011 238.08971:4834 239.1035:15109 241.10088:6581 264.27216:19640 299.06494:4310 344.9697:5377 345.9686:4807 346.97183:12033 404.95914:4633 405.95816:4371 418.98785:3722 419.99026:4016 422.98621:4641 462.94336:3929 463.94717:3698 482.9585:4214 506.39072:4327 534.43231:21994 536.96985:14262 537.96271:5603 538.95825:20077 539.9566:11632 555.96478:3546 605.65881:3584 618.55585:3681,0,189124240,215305568,275137696,254554976,223122896,192705424,218548992,251637776,277764032,345512352,65438748,64167328,77509680,82699560,64907708
